# t,xt0,xt1,xt2,xt3,xt4,xt5,xc0,xc1,xc2,xc3,xc4,xc5,dist,b_obs
1.358000000000000114e+02,2.907009310738199126e+00,1.853809797850597851e+00,4.776174357382664235e-05,-1.259137002213630337e-03,-6.844019644915851856e-04,-1.859072114776164387e-05,3.064894462576928547e+00,2.235519814084156565e+00,-1.976637587712365862e+00,-2.913594199425818994e-03,-5.280474072227350464e-04,3.785033940913706037e-03,4.130741551636489262e-01,1.582731965090653642e-03
1.358499999999999943e+02,2.906946500877074957e+00,1.853775657637680485e+00,4.683623561665960255e-05,-1.253257442745215515e-03,-6.812065521990116239e-04,-1.842959713891988382e-05,3.064749016026503181e+00,2.235493475851874745e+00,-1.976448308536093768e+00,-2.904267817582121235e-03,-5.254818840498730803e-04,3.786133109974439831e-03,4.130497869866175953e-01,1.580725608862197911e-03
1.359000000000000057e+02,2.906883985543291082e+00,1.853741677494140649e+00,4.591877325155153738e-05,-1.247355908604163384e-03,-6.779991893980144005e-04,-1.826889746540266859e-05,3.064604037809197656e+00,2.235467266095669814e+00,-1.976258977482600487e+00,-2.894860874636501213e-03,-5.229083641446878074e-04,3.787109029753103935e-03,4.130254712241657744e-01,1.578704021220229568e-03
1.359500000000000171e+02,2.906821765815889247e+00,1.853707858006798270e+00,4.500933502098143835e-05,-1.241433187472397968e-03,-6.747803042991573109e-04,-1.810863175740105532e-05,3.064459531921327695e+00,2.235441185206822556e+00,-1.976069600720445019e+00,-2.885374640156065755e-03,-5.203271897416337621e-04,3.787961456463676598e-03,4.130012087124125264e-01,1.576667200605545542e-03
1.360000000000000000e+02,2.906759842734754518e+00,1.853674199741186746e+00,4.410789898973543340e-05,-1.235490057919356489e-03,-6.715503201594413092e-04,-1.794880949243906812e-05,3.064315502295853033e+00,2.235415233559611359e+00,-1.975880184429899655e+00,-2.875810378836759617e-03,-5.177386987049452556e-04,3.788690165348712526e-03,4.129770002802727324e-01,1.574615146734225160e-03
1.360500000000000114e+02,2.906698217301070031e+00,1.853640703241799859e+00,4.321444275252666142e-05,-1.229527289463641865e-03,-6.683096553158049445e-04,-1.778943999591190277e-05,3.064171952802621668e+00,2.235389411511529367e+00,-1.975690734802231230e+00,-2.866169350416516992e-03,-5.151432245738746035e-04,3.789294941388292749e-03,4.129528467493833732e-01,1.572547860561441862e-03
1.360999999999999943e+02,2.906636890477767743e+00,1.853607369032336472e+00,4.232894344159117910e-05,-1.223545642634567016e-03,-6.650587232185664697e-04,-1.763053244150728492e-05,3.064028887248621658e+00,2.235363719403499871e+00,-1.975501258039298103e+00,-2.856452809575858384e-03,-5.125410966098357295e-04,3.789775575933683992e-03,4.129287489340345840e-01,1.570465344245296603e-03
1.361500000000000057e+02,2.906575863189976072e+00,1.853574197615944330e+00,4.145137773426511792e-05,-1.217545869033585110e-03,-6.617979324648056664e-04,-1.747209585153514552e-05,3.063886309378232475e+00,2.235338157560089911e+00,-1.975311760352060464e+00,-2.846662005984869955e-03,-5.099326397938199699e-04,3.790131913574836409e-03,4.129047076411014872e-01,1.568367601118684975e-03
1.362000000000000171e+02,2.906515136325465321e+00,1.853541189475461870e+00,4.058172186054704168e-05,-1.211528711395603794e-03,-6.585276868316837636e-04,-1.731413909718784968e-05,3.063744222873478584e+00,2.235312726289722995e+00,-1.975122247958902788e+00,-2.836798184165108261e-03,-5.073181748869544025e-04,3.790363812728607656e-03,4.128807236699787997e-01,1.566254635646832476e-03
1.362500000000000000e+02,2.906454710735089098e+00,1.853508345073658248e+00,3.971995161064860154e-05,-1.205494903650181039e-03,-6.552483853097003635e-04,-1.715667089874989149e-05,3.063602631354288786e+00,2.235287425884889156e+00,-1.974932727084905748e+00,-2.826862583420955075e-03,-5.046980184682253604e-04,3.790471147151726686e-03,4.128567978125183835e-01,1.564126453403834761e-03
1.363000000000000114e+02,2.906394587233223081e+00,1.853475664853472038e+00,3.886604234253550089e-05,-1.199445170982596292e-03,-6.519604221358834715e-04,-1.699969982577424630e-05,3.063461538378759119e+00,2.235262256622353227e+00,-1.974743203961055071e+00,-2.816856437768834164e-03,-5.020724829745398105e-04,3.790453806873399310e-03,4.128329308529692931e-01,1.561983061042268757e-03
1.363499999999999943e+02,2.906334766598201114e+00,1.853443149238247933e+00,3.801996898946015261e-05,-1.193380229894797605e-03,-6.486641868269132829e-04,-1.684323429723967830e-05,3.063320947443417985e+00,2.235237218763360456e+00,-1.974553684823414423e+00,-2.806780975877475222e-03,-4.994418767335974960e-04,3.790311698752796277e-03,4.128091235679192117e-01,1.559824466263564670e-03
1.364000000000000057e+02,2.906275249572747299e+00,1.853410798631971890e+00,3.718170606748661810e-05,-1.187300788266218649e-03,-6.453600642121759285e-04,-1.668728258170172244e-05,3.063180861983496150e+00,2.235212312553842118e+00,-1.974364175912275865e+00,-2.796637421002887754e-03,-4.968065040015047290e-04,3.790044746789131194e-03,4.127853767262403828e-01,1.557650677786364410e-03
1.364500000000000171e+02,2.906216036864405439e+00,1.853378613419504939e+00,3.635122768300787563e-05,-1.181207545414463900e-03,-6.420484344667464231e-04,-1.653185279744795913e-05,3.063041285373197642e+00,2.235187538224617132e+00,-1.974174683471299208e+00,-2.786426990932125251e-03,-4.941666649959588912e-04,3.789652892272773153e-03,4.127616910890353763e-01,1.555461705322772580e-03
1.365000000000000000e+02,2.906157129145966245e+00,1.853346593966814559e+00,3.552850754025500460e-05,-1.175101192155857642e-03,-6.387296731442990800e-04,-1.637695291266678046e-05,3.062902220925977304e+00,2.235162895991593679e+00,-1.973985213746407563e+00,-2.776150897882875487e-03,-4.915226559509084867e-04,3.789136103394696690e-03,4.127380674095877944e-01,1.553257559547499209e-03
1.365500000000000114e+02,2.906098527055890557e+00,1.853314740621205603e+00,3.471351894879739797e-05,-1.168982410865856796e-03,-6.354041512099432246e-04,-1.622259074563744068e-05,3.062763671894817907e+00,2.235138386055966819e+00,-1.973795772984856312e+00,-2.765810348493069962e-03,-4.888747691275504214e-04,3.788494358654584220e-03,4.127145064333119784e-01,1.551038252070636742e-03
1.365999999999999943e+02,2.906040231198730339e+00,1.853283053711548556e+00,3.390623483103277650e-05,-1.162851875539320850e-03,-6.320722350729830134e-04,-1.606877396494749296e-05,3.062625641472511262e+00,2.235114008604417446e+00,-1.973606367434733944e+00,-2.755406543768177795e-03,-4.862232928458043923e-04,3.787727646240946020e-03,4.126910088977083224e-01,1.548803795411419527e-03
1.366500000000000057e+02,2.905982242145545680e+00,1.853251533548506247e+00,3.310662772966550029e-05,-1.156710251850639115e-03,-6.287342866195997325e-04,-1.591551008974349078e-05,3.062488132791941986e+00,2.235089763809308128e+00,-1.973417003344246190e+00,-2.744940679004222173e-03,-4.835685115287939075e-04,3.786835973268885738e-03,4.126675755323198636e-01,1.546554202976355022e-03
1.367000000000000171e+02,2.905924560434319126e+00,1.853220180424759667e+00,3.231466981517144312e-05,-1.150558197213710516e-03,-6.253906632454539743e-04,-1.576280649001889786e-05,3.062351148926373501e+00,2.235065651828876288e+00,-1.973227686960788541e+00,-2.734413943736132852e-03,-4.809107057369840722e-04,3.785819365038121855e-03,4.126442070586894273e-01,1.544289489037419623e-03
1.367500000000000000e+02,2.905867186570367799e+00,1.853188994615231344e+00,3.153033289324740318e-05,-1.144396360841773560e-03,-6.220417178882079075e-04,-1.561067038694259799e-05,3.062214692889738021e+00,2.235041672807427826e+00,-1.973038424530050294e+00,-2.723827521680653816e-03,-4.782501522028034715e-04,3.784677864495290204e-03,4.126209041903217689e-01,1.542009668700874622e-03
1.368000000000000114e+02,2.905810121026751514e+00,1.853157976377307614e+00,3.075358841224306509e-05,-1.138225383807083858e-03,-6.186877990599640642e-04,-1.545910885323098648e-05,3.062078767636929211e+00,2.235017826875526303e+00,-1.972849222295142146e+00,-2.713182590680029375e-03,-4.755871238649169385e-04,3.783411531829529613e-03,4.125976676326449377e-01,1.539714757890933358e-03
1.368499999999999943e+02,2.905753364244678671e+00,1.853127125951059107e+00,2.998440747057315819e-05,-1.132045899100436823e-03,-6.153292508796212937e-04,-1.530812881356522195e-05,3.061943376064095723e+00,2.234994114150182121e+00,-1.972660086495742426e+00,-2.702480322660384682e-03,-4.729218898992284788e-04,3.782020444155685841e-03,4.125744980829750830e-01,1.537404773322787127e-03
1.369000000000000057e+02,2.905696916633909055e+00,1.853096443559459461e+00,2.922276082410764619e-05,-1.125858531690532727e-03,-6.119664131051443055e-04,-1.515773704505528348e-05,3.061808521008940076e+00,2.234970534735040815e+00,-1.972471023367257326e+00,-2.691721883570745433e-03,-4.702547157552405864e-04,3.780504695249927577e-03,4.125513962304847571e-01,1.535079732480140952e-03
1.369500000000000171e+02,2.905640778573152172e+00,1.853065929408602708e+00,2.846861889353747150e-05,-1.119663898583181730e-03,-6.085996211657469096e-04,-1.500794017775169713e-05,3.061674205251017078e+00,2.234947088720567354e+00,-1.972282039139992893e+00,-2.680908433341708513e-03,-4.675858631858089798e-04,3.778864395324388076e-03,4.125283627561706634e-01,1.532739653597969126e-03
1.370000000000000000e+02,2.905584950410465606e+00,1.853035583687918653e+00,2.772195177171355023e-05,-1.113462608880343889e-03,-6.052292061939865695e-04,-1.485874469520507743e-05,3.061540431512037586e+00,2.234923776184230437e+00,-1.972093140038339243e+00,-2.670041125832824797e-03,-4.649155902822269502e-04,3.777099670821814238e-03,4.125053983328252905e-01,1.530384555638254242e-03
1.370500000000000114e+02,2.905529432463647588e+00,1.853005406570387370e+00,2.698272923095657841e-05,-1.107255263839006330e-03,-6.018554950577690741e-04,-1.471015693507378541e-05,3.061407202456171817e+00,2.234900597190685900e+00,-1.971904332279962979e+00,-2.659121108789185960e-03,-4.622441515052851525e-04,3.775210664226719397e-03,4.124825036250100441e-01,1.528014458271817477e-03
1.370999999999999943e+02,2.905474225020628243e+00,1.852975398212751035e+00,2.625092073033525746e-05,-1.101042456929890185e-03,-5.984788103922626798e-04,-1.456218308977904591e-05,3.061274520690357104e+00,2.234877551791955241e+00,-1.971715622075010277e+00,-2.648149523794806389e-03,-4.595717977174294745e-04,3.773197533884793849e-03,4.124596792890294350e-01,1.525629381857969858e-03
1.371500000000000057e+02,2.905419328339857721e+00,1.852945558755725530e+00,2.552649542291059769e-05,-1.094824773895988843e-03,-5.950994706317187929e-04,-1.441482920720726155e-05,3.061142388764606537e+00,2.234854640027606809e+00,-1.971527015625317514e+00,-2.637127506226591422e-03,-4.568987762162301960e-04,3.771060453827487866e-03,4.124369259729084858e-01,1.523229347424522821e-03
1.372000000000000171e+02,2.905364742650689891e+00,1.852915888324208726e+00,2.480942216294396204e-05,-1.088602792810932935e-03,-5.917177900412002797e-04,-1.426810119145818003e-05,3.061010809172320268e+00,2.234831861924932106e+00,-1.971338519123631894e+00,-2.626056185216245863e-03,-4.542253307637971523e-04,3.768799613601601147e-03,4.124142443163720806e-01,1.520814376649850955e-03
1.372500000000000000e+02,2.905310468153766035e+00,1.852886387027488979e+00,2.409966951306654598e-05,-1.082377084137177729e-03,-5.883340787482127391e-04,-1.412200480363839795e-05,3.060879784350599930e+00,2.234809217499122536e+00,-1.971150138752839398e+00,-2.614936683601628859e-03,-4.515517016205177750e-04,3.766415218098314970e-03,4.123916349508251478e-01,1.518384491846051310e-03
1.373000000000000114e+02,2.905256505021393210e+00,1.852857054959450966e+00,2.339720575140812885e-05,-1.076148210784017272e-03,-5.849486427742410163e-04,-1.397654566269832083e-05,3.060749316680562604e+00,2.234786706753442598e+00,-1.970961880685202283e+00,-2.603770117894684943e-03,-4.488781255732529076e-04,3.763907487386146562e-03,4.123690984993342301e-01,1.515939715941437864e-03
1.373499999999999943e+02,2.905202853397919505e+00,1.852827892198779969e+00,2.270199887868288392e-05,-1.069916728165416385e-03,-5.815617840661872718e-04,-1.383172924631154598e-05,3.060619408487659232e+00,2.234764329679403971e+00,-1.970773751081604130e+00,-2.592557598237173449e-03,-4.462048359688238538e-04,3.761276656541751983e-03,4.123466355766137736e-01,1.513480072459578041e-03
1.374000000000000057e+02,2.905149513400108852e+00,1.852798898809165040e+00,2.201401662523021436e-05,-1.063683184257658990e-03,-5.781738005277103866e-04,-1.368756089179524169e-05,3.060490062041994364e+00,2.234742086256936044e+00,-1.970585756090803553e+00,-2.581300228357271374e-03,-4.435320627463882801e-04,3.758522975480784508e-03,4.123242467890108620e-01,1.511005585506993093e-03
1.374500000000000171e+02,2.905096485117510952e+00,1.852770074839500625e+00,2.133322645800859589e-05,-1.057448119656815601e-03,-5.747849860504652963e-04,-1.354404579706946120e-05,3.060361279558646785e+00,2.234719976454556001e+00,-1.970397901848696787e+00,-2.569999105540626480e-03,-4.408600324642081379e-04,3.755646708791288320e-03,4.123019327344933371e-01,1.508516279756589099e-03
1.375000000000000000e+02,2.905043768612828536e+00,1.852741420324085730e+00,2.065959558754050838e-05,-1.051212067636022370e-03,-5.713956305452410614e-04,-1.340118902165397847e-05,3.060233063197993264e+00,2.234698000229536241e+00,-1.970210194477587828e+00,-2.558655320595543126e-03,-4.381889683306497679e-04,3.752648135564755957e-03,4.122796940026392520e-01,1.506012180428806593e-03
1.375500000000000114e+02,2.904991363922282410e+00,1.852712935282822881e+00,1.999309097480663004e-05,-1.044975554202573010e-03,-5.680060199729965870e-04,-1.325899548770121947e-05,3.060105415066033174e+00,2.234676157528071805e+00,-1.970022640085468124e+00,-2.547269957808208189e-03,-4.355190902380745425e-04,3.749527549225189094e-03,4.122575311746282112e-01,1.503493313279064859e-03
1.375999999999999943e+02,2.904939271055973382e+00,1.852684619721414183e+00,1.933367933808753268e-05,-1.038739098154818803e-03,-5.646164363757925865e-04,-1.311746998106267327e-05,3.059978337214714905e+00,2.234654448285446016e+00,-1.969835244765303361e+00,-2.535844094917933094e-03,-4.328506147876704565e-04,3.746285257361554183e-03,4.122354448232350976e-01,1.500959704580255962e-03
1.376500000000000057e+02,2.904887489998241090e+00,1.852656473631557166e+00,1.868132715975126838e-05,-1.032503211138877585e-03,-5.612271579076191352e-04,-1.297661715238795798e-05,3.059851831642264930e+00,2.234632872426193462e+00,-1.969648014594330476e+00,-2.524378803080551577e-03,-4.301837553232847099e-04,3.742921581556761263e-03,4.122134355128235783e-01,1.498411381114139219e-03
